Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs
cosmetics,SKU1484,70.4819845,34,639,2015.414825,Female,65,16,45,8,Carrier C,6.183456388,Supplier 5,Kolkata,15,850,30,61.78375606,Fail,1.012050791,Rail,Route A,785.7667796
skincare,SKU1485,2.970935211,82,394,5788.614579,Unknown,86,11,73,5,Carrier B,5.152587334,Supplier 4,Kolkata,22,526,6,5.52907713,Fail,3.155528849,Road,Route A,870.0637955
haircare,SKU1486,76.24132572,17,555,6040.705588,Female,78,30,92,6,Carrier B,7.950018602,Supplier 1,Kolkata,4,761,20,37.00148406,Fail,3.537645808,Air,Route A,261.7659932
cosmetics,SKU1487,59.49740987,20,617,4786.872975,Non-binary,105,0,23,5,Carrier A,6.057322774,Supplier 1,Bangalore,0,534,23,8.49648547,Pass,2.220593697,Road,Route B,725.7492743
skincare,SKU1488,114.2657696,10,781,6672.664309,Unknown,71,22,42,4,Carrier B,4.657582267,Supplier 3,Chennai,18,852,9,85.34437546,Pass,3.303871077,Road,Route A,74.43311084
cosmetics,SKU1489,15.39248123,6,794,5383.112776,Unknown,67,25,40,7,Carrier A,2.664534689,Supplier 3,Mumbai,6,865,22,65.53095139,Pending,2.199576615,Road,Route A,642.7591478
skincare,SKU1490,38.75148747,13,898,2430.450637,Unknown,55,16,38,15,Carrier A,10.53988615,Supplier 1,Mumbai,29,105,19,100.5690269,Pending,3.265277272,Air,Route A,596.2024902
skincare,SKU1491,49.67607378,67,362,9272.068128,Unknown,31,13,19,4,Carrier B,6.668405265,Supplier 1,Kolkata,17,636,16,73.17177906,Fail,4.843607221,Sea,Route C,494.0631748
cosmetics,SKU1492,44.37936784,37,1205,3754.041786,Unknown,43,5,65,6,Carrier A,3.568511561,Supplier 1,Kolkata,16,375,18,50.47590797,Pass,1.59263381,Road,Route C,600.4124458
haircare,SKU1493,92.69789608,121,796,7957.395344,Female,58,15,85,4,Carrier C,4.866020046,Supplier 5,Mumbai,20,127,12,31.10300771,Fail,1.871283556,Air,Route A,234.4803626
skincare,SKU1494,31.78520622,46,550,7588.722937,Male,90,26,69,2,Carrier A,3.058661076,Supplier 4,Chennai,20,769,14,24.33126694,Fail,3.981147568,Road,Route B,525.4415317
skincare,SKU1495,69.91891405,11,179,3393.483774,Unknown,45,9,33,10,Carrier C,2.59367471,Supplier 4,Mumbai,27,858,12,24.050024,Pending,1.597040629,Road,Route A,664.969826
skincare,SKU1496,76.86922043,74,504,5515.922745,Non-binary,30,13,58,8,Carrier A,6.401737725,Supplier 3,Kolkata,10,527,10,32.06250225,Pending,0.765117672,Road,Route B,388.1167878
haircare,SKU1497,56.6363397,6,866,5422.844374,Female,53,9,53,4,Carrier B,7.05364386,Supplier 1,Kolkata,15,427,13,90.38403364,Pending,2.456097917,Air,Route B,143.3768683
cosmetics,SKU1498,44.4772818,,993,7634.318172,Unknown,35,21,3,10,Carrier C,9.763411612,Supplier 1,Chennai,19,500,21,33.50965163,Pending,3.239828195,Road,Route C,309.1469018
cosmetics,SKU1499,34.12473247,20,600,7634.741735,Female,4,34,89,1,Carrier A,7.746733708,Supplier 1,Bangalore,32,717,3,75.66977383,Pass,3.409068335,Rail,Route A,511.222724
skincare,SKU1500,44.12106176,91,446,9529.408147,Male,66,19,17,2,Carrier A,10.99072095,Supplier 5,Mumbai,3,793,1,49.3038623,Pending,3.341421901,Rail,Route A,679.4946347
skincare,SKU1501,52.10217277,34,242,5238.45554,Female,52,15,48,5,Carrier C,7.443472406,Supplier 1,Bangalore,16,390,34,11.60179431,Pending,3.120803765,Road,Route C,84.38511277
cosmetics,SKU1502,2.60278757,93,261,7812.730786,Non-binary,7,0,38,3,Carrier A,7.991749829,Supplier 4,Kolkata,2,648,16,20.76751698,Fail,0.790299509,Air,Route A,267.3463509
haircare,SKU1503,100.3478185,44,496,4846.565006,Unknown,54,18,54,4,Carrier A,11.953267,Supplier 1,Chennai,20,798,9,23.17506887,Fail,1.122492903,Road,Route A,611.4642403
haircare,SKU1504,57.4055165,78,311,3573.298812,Female,27,17,23,7,Carrier B,7.873256682,Supplier 5,Mumbai,11,804,12,38.37709185,Pending,3.015408761,Sea,Route C,1162.411008
skincare,SKU1505,54.48280363,2,536,9938.779397,Male,21,30,23,0,Carrier C,3.349865254,Supplier 4,Kolkata,20,57,19,8.586381167,Pass,3.281479026,Rail,Route A,526.7730501
haircare,SKU1506,86.71550956,107,135,5159.768766,Female,35,23,35,6,Carrier C,4.77551446,Supplier 1,Bangalore,13,698,19,50.38583484,Pending,0.136375229,Road,Route C,631.5007034
cosmetics,SKU1507,4.951249126,54,452,3922.124433,Unknown,76,9,29,5,Carrier B,6.289519346,Supplier 4,Chennai,22,595,24,54.06186407,Pending,4.120837429,Rail,Route B,21.52301862
skincare,SKU1508,32.31360783,41,65,4357.900528,Female,86,17,7,6,Carrier B,6.021754738,Supplier 2,Chennai,1,507,17,80.36389905,Pass,2.848789202,Road,Route B,71.34343919
cosmetics,SKU1509,39.4595731,48,773,5086.543836,Female,68,19,16,6,Carrier B,3.67375711,Supplier 2,Bangalore,7,888,21,79.78548411,Fail,1.002834682,Road,Route B,593.3467658
skincare,SKU1510,95.00249924,64,260,4684.647657,Non-binary,32,1,60,11,Carrier A,7.478590812,Supplier 1,Mumbai,26,640,26,50.13283309,Pending,4.656080924,Road,Route A,814.1440738
cosmetics,SKU1511,8.327961569,18,367,4460.461966,Male,13,22,30,2,Carrier B,4.199992398,Supplier 1,Mumbai,13,847,30,25.83927534,Pending,3.039210729,Air,Route A,565.2022202
skincare,SKU1512,56.52711936,84,155,58.93252728,Unknown,37,28,73,12,Carrier B,3.309833863,Supplier 1,Mumbai,14,390,28,7.023707477,Pass,0.971880184,Air,Route B,570.8702049
haircare,SKU1513,109.2721145,48,477,3275.780076,Male,102,1,39,1,Carrier C,3.341122766,Supplier 2,Mumbai,2,770,6,59.40631328,Pending,3.248599097,Sea,Route A,657.7076769
haircare,SKU1514,87.15626366,53,667,2681.631032,Non-binary,92,12,56,8,Carrier A,10.44823929,Supplier 2,Mumbai,16,291,0,44.94099052,Fail,2.297699287,Rail,Route B,213.5063625
haircare,SKU1515,33.87578711,,256,8683.036437,Female,15,11,63,3,Carrier A,6.976005867,Supplier 1,Kolkata,22,402,11,20.63021357,Pending,1.169836274,Road,Route C,482.196856
haircare,SKU1516,71.06486616,46,378,5800.027465,Female,70,14,84,0,Carrier B,0.483156774,Supplier 3,Chennai,12,338,9,82.77367861,Pending,1.695101578,Rail,Route C,1130.590473
cosmetics,SKU1517,47.7382428,33,474,4691.653653,Female,6,19,47,5,Carrier A,5.6758672,Supplier 4,Kolkata,15,726,21,54.24735319,Pending,2.101494372,Rail,Route C,626.7705083
skincare,SKU1518,102.3021753,16,329,3490.284587,Non-binary,68,10,14,9,Carrier B,6.171825492,Supplier 2,Chennai,37,525,17,21.80219957,Fail,0.0562498,Road,Route C,343.2387776
haircare,SKU1519,75.09583979,23,147,8196.771669,Non-binary,65,8,89,5,Carrier B,9.386516493,Supplier 3,Chennai,6,473,29,64.12178131,Pass,1.827467055,Road,Route A,629.4610781
cosmetics,SKU1520,19.60361599,50,392,3506.92645,Non-binary,19,4,68,7,Carrier B,8.129552309,Supplier 1,Bangalore,11,628,44,33.63445992,Pending,1.181025897,Air,Route C,288.1777507
haircare,SKU1521,28.89689968,57,284,7816.714395,Non-binary,50,26,57,0,Carrier C,6.237368362,Supplier 2,Bangalore,21,1397,15,15.06126138,Pending,3.855939236,Rail,Route B,839.4560821
skincare,SKU1522,119.5609877,19,302,9181.372851,Male,74,7,78,6,Carrier B,7.115520811,Supplier 1,Chennai,7,751,27,4.384279499,Pending,2.801733307,Sea,Route B,877.8326837
skincare,SKU1523,91.39073428,42,1183,7351.471446,Female,14,3,47,4,Carrier A,4.272909138,Supplier 2,Kolkata,27,263,15,70.11896971,Pass,2.370959427,Road,Route A,460.343629
skincare,SKU1524,32.012616,51,287,5511.323803,Unknown,69,20,12,3,Carrier A,6.669442303,Supplier 1,Mumbai,25,650,17,71.15898893,Pending,4.456500676,Rail,Route A,57.45383162
haircare,SKU1525,68.03228718,146,741,11027.71702,Unknown,13,20,128,4,Carrier C,3.770691182,Supplier 1,Bangalore,6,695,11,27.41086939,Fail,1.415045349,Air,Route A,312.6522845
skincare,SKU1526,84.27107689,56,800,9135.198361,Male,115,24,107,6,Carrier C,3.848971054,Supplier 2,Kolkata,22,390,7,69.67171839,Fail,2.514284726,Road,Route B,401.9739271
cosmetics,SKU1527,18.90744769,50,371,7118.409445,Unknown,60,18,74,1,Carrier B,11.03533595,Supplier 2,Kolkata,17,377,4,48.22474843,Fail,0.860436402,Air,Route B,829.6174152
haircare,SKU1528,127.2494463,39,478,7839.868992,Unknown,60,27,77,9,Carrier C,1.697712278,Supplier 1,Bangalore,28,337,23,91.47758154,Fail,3.169158008,Rail,Route B,339.7050233
skincare,SKU1529,47.45229421,70,314,7443.576028,Unknown,44,12,45,4,Carrier B,9.576476015,Supplier 1,Chennai,10,477,12,62.72337563,Fail,2.690919627,Air,Route B,779.0325601
haircare,SKU1530,116.642343,48,457,12165.74886,Non-binary,79,2,15,4,Carrier B,5.875445952,Supplier 2,Mumbai,21,967,25,41.72004836,Pass,3.410709588,Rail,Route B,244.9042934
cosmetics,SKU1531,47.84556521,72,247,7299.373925,Non-binary,81,10,39,6,Carrier A,4.681606638,Supplier 4,Delhi,13,162,13,33.48123364,Fail,5.179552355,Rail,Route A,471.9524699
haircare,SKU1532,19.59425295,44,781,6689.232846,Non-binary,19,12,7,9,Carrier C,2.944684638,Supplier 4,Delhi,11,291,8,72.98132661,Fail,2.906952165,Rail,Route B,170.2282612
haircare,SKU1533,73.1215121,41,465,569.4556309,Non-binary,16,6,78,8,Carrier A,5.182849278,Supplier 2,Bangalore,2,592,17,73.71561838,Fail,1.752872272,Rail,Route B,465.3114424
skincare,SKU1534,41.8455698,89,457,7614.50417,Unknown,87,22,37,11,Carrier C,4.129998419,Supplier 4,Delhi,3,565,11,57.59774932,Pending,2.068319336,Rail,Route C,743.1711589
skincare,SKU1535,80.45561829,62,11,188.6567344,Unknown,111,17,43,8,Carrier B,6.949357856,Supplier 1,Kolkata,29,608,29,85.29384601,Fail,2.663001382,Road,Route A,600.6265531
cosmetics,SKU1536,71.61012065,3,716,1772.932141,Female,45,18,38,0,Carrier C,5.296895934,Supplier 4,Mumbai,33,470,2,95.65808642,Pending,5.005640228,Air,Route B,384.2214792
skincare,SKU1537,72.6486531,39,755,3907.880268,Male,65,3,43,2,Carrier B,5.189516926,Supplier 4,Chennai,22,487,24,118.5125668,Pass,1.537873447,Air,Route A,822.8301505
haircare,SKU1538,43.28538066,15,105,6526.830546,Non-binary,79,32,77,8,Carrier B,1.235820953,Supplier 1,Mumbai,16,470,12,36.33471495,Pending,1.655178896,Road,Route B,514.0561857
cosmetics,SKU1539,89.29967002,73,419,661.2724472,Non-binary,24,15,3,5,Carrier C,0.3220928,Supplier 4,Delhi,23,366,12,20.68409653,Pending,2.717621785,Rail,Route B,618.6708791
skincare,SKU1540,26.25213908,,236,6224.381643,Unknown,76,9,44,2,Carrier B,8.727943639,Supplier 2,Bangalore,22,358,10,70.00515998,Pending,4.007777876,Air,Route B,702.3150179
haircare,SKU1541,52.98347377,32,545,5959.249028,Unknown,43,19,65,3,Carrier A,2.907514555,Supplier 5,Bangalore,2,467,8,12.48706454,Pending,2.669225461,Sea,Route B,658.0553785
skincare,SKU1542,57.69322477,65,323,12947.27156,Female,53,19,92,6,Carrier C,13.02773757,Supplier 4,Chennai,4,151,13,41.13708002,Pending,1.351601399,Sea,Route A,645.3407322
cosmetics,SKU1543,37.14712248,104,477,10643.73443,Female,61,14,41,6,Carrier C,4.685588113,Supplier 5,Kolkata,20,634,7,16.09553499,Fail,3.469406934,Air,Route A,428.7347617
skincare,SKU1544,58.11301038,10,249,7447.443488,Male,49,15,90,4,Carrier A,9.342588388,Supplier 5,Chennai,12,234,20,0.365251314,Pending,4.532038082,Rail,Route A,998.0601905
haircare,SKU1545,75.05075406,18,889,12663.05485,Unknown,73,18,4,8,Carrier B,5.484084902,Supplier 1,Bangalore,37,510,17,91.0017454,Pending,3.186350706,Sea,Route A,664.3939351
cosmetics,SKU1546,29.65436788,101,427,1350.278387,Non-binary,16,12,46,4,Carrier A,9.292829372,Supplier 2,Chennai,15,447,5,40.3374276,Pending,2.856682474,Rail,Route B,691.9236156
haircare,SKU1547,24.91280691,19,39,4284.656322,Unknown,47,25,68,4,Carrier A,7.116206428,Supplier 5,Chennai,25,647,23,32.97444936,Pending,1.759395403,Sea,Route A,1000.020973
haircare,SKU1548,49.1083371,66,774,7508.60488,Male,76,13,74,6,Carrier A,7.396673337,Supplier 4,Delhi,22,581,14,25.1638107,Pending,2.144252426,Sea,Route B,483.7352188
skincare,SKU1549,47.6214907,45,411,7521.992455,Male,75,13,64,2,Carrier B,6.974281953,Supplier 5,Kolkata,12,557,18,32.52401545,Pending,2.410303239,Sea,Route A,237.0173252
cosmetics,SKU1550,35.67351935,3,509,8784.982667,Unknown,57,4,20,7,Carrier B,0.107815624,Supplier 2,Chennai,30,563,13,8.986169581,Pending,0.011790897,Road,Route B,689.522659
skincare,SKU1551,25.05209258,14,450,7596.746966,Unknown,53,26,86,7,Carrier B,10.49477877,Supplier 5,Kolkata,23,864,26,67.57308782,Fail,1.051809481,Road,Route B,974.3993817
skincare,SKU1552,27.5544884,63,586,7142.193118,Male,13,23,24,5,Carrier B,3.263944218,Supplier 4,Chennai,24,806,14,45.34317151,Pending,3.107866803,Rail,Route A,405.4379149
cosmetics,SKU1553,54.46862403,60,498,10468.75039,Unknown,48,5,82,6,Carrier C,3.921840036,Supplier 1,Chennai,4,491,28,113.9457868,Fail,1.209597831,Air,Route B,525.7392501
cosmetics,SKU1554,25.87944074,31,463,9753.295487,Male,3,0,38,4,Carrier A,1.017044052,Supplier 2,Mumbai,18,553,8,50.32959188,Fail,3.348895105,Road,Route B,18.86390437
skincare,SKU1555,42.37621479,6,236,5816.760885,Unknown,21,9,46,1,Carrier C,4.505621108,Supplier 2,Chennai,24,729,25,65.05612774,Pass,2.12426019,Sea,Route A,367.4716941
skincare,SKU1556,54.78864115,20,659,6118.657197,Unknown,86,8,89,7,Carrier A,8.036116848,Supplier 4,Bangalore,30,571,5,81.29898546,Pass,4.195060275,Rail,Route C,331.0938024
haircare,SKU1557,71.31171528,43,656,6693.952854,Male,66,13,21,5,Carrier C,2.04869506,Supplier 1,Chennai,3,381,9,32.86099358,Pass,1.411672083,Sea,Route B,415.6166698
skincare,SKU1558,53.24198703,,435,8501.986631,Female,61,3,12,4,Carrier B,5.60267871,Supplier 2,Bangalore,4,77,2,47.72565727,Pending,2.600276477,Air,Route B,614.9617988
haircare,SKU1559,14.34999139,90,199,5430.062249,Unknown,66,4,39,4,Carrier B,5.152694825,Supplier 3,Mumbai,2,461,13,45.96824695,Fail,3.16099031,Sea,Route A,904.2354986
skincare,SKU1560,54.85644385,39,340,5473.567067,Unknown,58,10,52,7,Carrier B,7.409820082,Supplier 3,Mumbai,27,648,19,49.15731622,Pass,2.482025191,Rail,Route C,426.0458339
skincare,SKU1561,15.70517292,3,563,6675.843631,Female,22,15,107,7,Carrier C,6.795897054,Supplier 4,Kolkata,23,610,5,65.35133647,Pass,2.603846696,Road,Route A,253.5965464
skincare,SKU1562,53.54267902,36,868,9442.778056,Female,6,12,46,7,Carrier B,9.130153233,Supplier 4,Chennai,0,138,19,54.77735823,Pass,3.157747693,Road,Route C,165.8519376
cosmetics,SKU1563,49.80469321,68,47,7017.472097,Female,27,10,49,6,Carrier C,5.659170748,Supplier 4,Chennai,25,822,18,46.69074069,Pass,1.400958399,Air,Route B,683.2352458
cosmetics,SKU1564,56.6617111,71,612,7489.57038,Female,31,12,63,2,Carrier A,5.255459807,Supplier 1,Mumbai,14,430,21,109.3552722,Fail,4.80125055,Rail,Route B,821.8934747
haircare,SKU1565,59.52072481,67,977,10405.86962,Female,107,14,31,1,Carrier C,2.201335829,Supplier 5,Bangalore,19,690,25,3.382148153,Pending,3.189050476,Sea,Route B,721.2664133
skincare,SKU1566,85.20881491,92,603,4770.68855,Unknown,36,30,59,5,Carrier C,6.444491968,Supplier 2,Kolkata,5,330,18,67.19713069,Pending,0.158979122,Rail,Route A,9.187550618
skincare,SKU1567,68.2021477,57,77,4128.793321,Non-binary,11,30,46,10,Carrier B,5.503816861,Supplier 1,Mumbai,19,906,14,74.61682121,Fail,1.046356429,Rail,Route B,740.7169282
haircare,SKU1568,79.32594513,33,424,4927.482533,Male,47,24,67,7,Carrier C,3.378249846,Supplier 5,Kolkata,8,686,2,66.52140742,Pending,0.692661761,Air,Route A,602.2699922
cosmetics,SKU1569,31.57967008,50,459,1155.470325,Unknown,55,25,54,5,Carrier B,8.837488633,Supplier 2,Chennai,30,600,14,38.1748428,Pass,3.00272186,Rail,Route A,660.9417858
cosmetics,SKU1570,106.2886878,54,137,4287.139505,Female,51,12,39,3,Carrier B,7.62564626,Supplier 1,Chennai,9,435,21,77.13534057,Pending,3.417369662,Air,Route B,357.3105865
skincare,SKU1571,19.25242758,68,319,10178.52104,Non-binary,71,22,8,1,Carrier B,8.95266689,Supplier 1,Kolkata,7,917,10,72.27551363,Pending,3.326008409,Sea,Route A,725.3012631
haircare,SKU1572,54.79309742,102,335,6150.928196,Non-binary,11,22,12,7,Carrier A,2.91814648,Supplier 3,Bangalore,5,612,0,22.86507166,Pending,3.996423143,Rail,Route A,925.1620656
haircare,SKU1573,40.87647389,38,901,6927.075125,Unknown,54,6,70,4,Carrier C,8.255440085,Supplier 2,Mumbai,0,605,10,99.8427337,Pass,2.711126059,Air,Route B,556.4962519
skincare,SKU1574,43.28413922,20,429,2115.33136,Female,47,14,95,13,Carrier A,11.31631307,Supplier 5,Chennai,18,523,1,49.22409863,Fail,5.14558297,Rail,Route B,416.1004379
skincare,SKU1575,47.51738649,79,503,4398.903647,Male,16,5,62,6,Carrier C,4.795173266,Supplier 5,Mumbai,27,223,25,85.41281729,Pending,3.468399266,Rail,Route A,940.6359081
skincare,SKU1576,105.0404603,72,1132,2516.53883,Female,20,21,59,6,Carrier C,5.627385075,Supplier 5,Mumbai,20,950,24,34.19448504,Fail,2.671313139,Rail,Route A,661.0564645
cosmetics,SKU1577,23.88056462,28,531,6565.584657,Female,103,20,61,5,Carrier A,6.747953675,Supplier 5,Bangalore,10,874,23,48.41928633,Fail,0.48330856,Air,Route B,485.9069582
skincare,SKU1578,55.18280607,56,769,6696.911965,Non-binary,51,27,95,5,Carrier C,4.638228077,Supplier 4,Mumbai,10,1045,13,28.52183086,Fail,1.515734772,Air,Route A,714.3864425
skincare,SKU1579,90.78701653,14,87,6094.403369,Non-binary,3,19,46,4,Carrier C,2.197472404,Supplier 2,Kolkata,19,499,5,98.41913962,Fail,1.530294005,Rail,Route C,310.7400188
haircare,SKU1580,26.26978672,,416,1825.964958,Unknown,51,12,67,6,Carrier B,7.393335676,Supplier 1,Chennai,22,398,9,41.48011825,Pass,3.641400829,Rail,Route A,476.3452673
haircare,SKU1581,14.43431793,29,266,2445.869385,Unknown,11,13,71,11,Carrier A,9.704835161,Supplier 4,Bangalore,9,1038,3,102.8355187,Pass,1.462831366,Road,Route A,661.3959474
haircare,SKU1582,13.48176925,16,454,4352.945462,Unknown,64,27,41,9,Carrier C,5.702293522,Supplier 4,Bangalore,19,269,39,96.27549272,Pending,4.683740184,Rail,Route A,862.0826229
cosmetics,SKU1583,37.16867341,56,694,6570.673331,Female,47,17,36,3,Carrier A,4.444780541,Supplier 4,Kolkata,8,454,9,60.801861,Fail,3.050700771,Sea,Route C,551.9075168
skincare,SKU1584,123.3395621,34,309,3012.102147,Non-binary,42,28,61,5,Carrier C,5.754950348,Supplier 4,Kolkata,37,540,16,81.07824227,Pending,0.652612354,Road,Route C,205.9283169
haircare,SKU1585,98.34802854,69,-73,3422.126293,Unknown,93,17,28,5,Carrier B,2.603429205,Supplier 5,Bangalore,12,516,12,115.5457988,Pending,1.045744857,Road,Route B,409.0716013
skincare,SKU1586,55.66866681,33,414,10088.7776,Female,4,27,33,10,Carrier A,7.839965154,Supplier 1,Delhi,23,549,8,42.11174212,Fail,0.153921831,Road,Route B,514.533533
haircare,SKU1587,84.50129201,0,689,6278.748893,Non-binary,54,13,21,7,Carrier A,1.175372717,Supplier 3,Kolkata,18,576,28,10.69141321,Fail,1.798604602,Road,Route C,556.7487369
haircare,SKU1588,23.38081062,103,749,4296.272451,Unknown,56,12,59,6,Carrier C,0.496759387,Supplier 5,Delhi,1,229,12,11.11591172,Pending,3.032036711,Sea,Route B,266.8000461
cosmetics,SKU1589,29.42170426,42,594,3839.38108,Unknown,68,14,104,4,Carrier B,3.474839891,Supplier 1,Bangalore,14,715,35,5.520699921,Pending,1.717956755,Rail,Route B,468.7493934
skincare,SKU1590,62.69224158,57,23,3047.176797,Male,53,15,39,2,Carrier B,5.527463071,Supplier 1,Kolkata,17,303,7,33.8462007,Pass,1.574612811,Rail,Route B,359.9641168
haircare,SKU1591,72.56978298,45,597,7775.054246,Female,106,21,34,4,Carrier C,0.651444676,Supplier 3,Bangalore,17,571,11,44.5392722,Pending,4.583547944,Road,Route A,674.1981183
haircare,SKU1592,40.62851381,33,297,9298.283524,Unknown,40,14,46,8,Carrier A,3.61392852,Supplier 4,Kolkata,27,167,30,6.002316003,Pending,0.467284192,Rail,Route C,348.0810022
haircare,SKU1593,18.10845882,43,776,4915.586735,Unknown,4,7,4,6,Carrier B,6.060502473,Supplier 3,Bangalore,18,660,37,4.541513575,Pass,1.487583401,Air,Route C,97.58032032
skincare,SKU1594,33.24223337,30,596,5543.899763,Male,51,6,59,6,Carrier B,8.436538127,Supplier 1,Bangalore,27,467,20,79.1182646,Pending,4.276777816,Rail,Route B,455.2805008
haircare,SKU1595,47.43833872,83,537,6077.719362,Female,58,21,57,10,Carrier B,4.09676067,Supplier 4,Bangalore,12,901,18,21.58238194,Pass,1.209099252,Rail,Route C,563.6747673
haircare,SKU1596,22.02242581,57,220,6161.867585,Unknown,37,17,30,4,Carrier B,4.334644897,Supplier 2,Kolkata,25,321,19,29.88946065,Fail,2.647810904,Rail,Route B,739.7971651
skincare,SKU1597,90.13015324,78,90,8063.589162,Female,46,14,62,3,Carrier A,6.106379482,Supplier 3,Mumbai,14,322,10,69.52154907,Pending,2.83659978,Sea,Route A,502.502815
skincare,SKU1598,57.14839393,25,113,4322.84944,Female,42,21,27,6,Carrier B,0.17705153,Supplier 2,Mumbai,21,675,16,50.4470617,Pending,2.474415832,Rail,Route B,515.2158799
haircare,SKU1599,70.46378031,42,903,132.4366615,Female,6,21,44,7,Carrier C,11.49727278,Supplier 3,Kolkata,11,342,18,44.45234014,Pending,0.350802413,Rail,Route C,609.3674245
skincare,SKU1600,12.35523532,80,1082,5423.235227,Non-binary,24,18,34,9,Carrier B,9.412989158,Supplier 2,Kolkata,11,1191,14,49.8679147,Pending,0.138992244,Rail,Route C,707.2127348
cosmetics,SKU1601,76.4551211,55,276,2994.922698,Non-binary,31,20,34,8,Carrier C,11.66842854,Supplier 4,Chennai,14,617,36,62.90806453,Pending,0.474522331,Air,Route C,472.9758421
cosmetics,SKU1602,108.247468,77,301,5784.605785,Non-binary,98,16,65,5,Carrier C,3.889760479,Supplier 4,Kolkata,32,222,11,44.55423003,Pass,3.04131837,Road,Route B,110.6046618
cosmetics,SKU1603,72.36165837,39,569,7529.331265,Unknown,88,26,39,5,Carrier A,10.4563653,Supplier 4,Bangalore,8,319,11,37.96314333,Fail,1.479188402,Rail,Route C,843.1703839
skincare,SKU1604,66.97100437,49,502,4440.224184,Non-binary,64,20,38,5,Carrier C,10.89649028,Supplier 4,Chennai,6,408,19,35.28742976,Pending,2.80426446,Road,Route A,211.1199696
